Text,Timestamp
"Störningar i tågtrafikenSenast ändrad igår kl 22:56HELSINGBORG - KÄVLINGE - MALMÖFrån torsdagen den 31 augusti kl. 20.00 t.o.m måndagen den 4 september kl. 05.00 genomför Trafikverket ett banarbete mellan Landskrona och Kävlinge. Under arbetet så kan vi endast trafikera ett spår på sträckan.Räkna med förseningar och inställda avgångar under den tid banarbetet pågår.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-03 11:05:08.716213
"Störningar i tågtrafikenSenast ändrad igår kl 22:56HELSINGBORG - KÄVLINGE - MALMÖFrån torsdagen den 31 augusti kl. 20.00 t.o.m måndagen den 4 september kl. 05.00 genomför Trafikverket ett banarbete mellan Landskrona och Kävlinge. Under arbetet så kan vi endast trafikera ett spår på sträckan.Räkna med förseningar och inställda avgångar under den tid banarbetet pågår.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-03 12:11:30.775840
"Störningar i tågtrafikenSenast ändrad igår kl 22:56HELSINGBORG - KÄVLINGE - MALMÖFrån torsdagen den 31 augusti kl. 20.00 t.o.m måndagen den 4 september kl. 05.00 genomför Trafikverket ett banarbete mellan Landskrona och Kävlinge. Under arbetet så kan vi endast trafikera ett spår på sträckan.Räkna med förseningar och inställda avgångar under den tid banarbetet pågår.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-03 13:06:45.181994
"Störningar i tågtrafikenSenast ändrad igår kl 22:56HELSINGBORG - KÄVLINGE - MALMÖFrån torsdagen den 31 augusti kl. 20.00 t.o.m måndagen den 4 september kl. 05.00 genomför Trafikverket ett banarbete mellan Landskrona och Kävlinge. Under arbetet så kan vi endast trafikera ett spår på sträckan.Räkna med förseningar och inställda avgångar under den tid banarbetet pågår.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-03 14:05:45.350172
"Störningar i tågtrafikenSenast ändrad idag kl 16:51HELSINGBORG - KÄVLINGE - MALMÖFrån torsdagen den 31 augusti kl. 20.00 t.o.m måndagen den 4 september kl. 05.00 genomför Trafikverket ett banarbete mellan Landskrona och Kävlinge. Under arbetet så kan vi endast trafikera ett spår på sträckan.Räkna med förseningar och inställda avgångar under den tid banarbetet pågår.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-03 15:06:43.705622
"Störningar i tågtrafikenSenast ändrad idag kl 16:51HELSINGBORG - KÄVLINGE - MALMÖFrån torsdagen den 31 augusti kl. 20.00 t.o.m måndagen den 4 september kl. 05.00 genomför Trafikverket ett banarbete mellan Landskrona och Kävlinge. Under arbetet så kan vi endast trafikera ett spår på sträckan.Räkna med förseningar och inställda avgångar under den tid banarbetet pågår.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-03 16:07:40.697041
"Störningar i tågtrafikenSenast ändrad idag kl 16:51HELSINGBORG - KÄVLINGE - MALMÖFrån torsdagen den 31 augusti kl. 20.00 t.o.m måndagen den 4 september kl. 05.00 genomför Trafikverket ett banarbete mellan Landskrona och Kävlinge. Under arbetet så kan vi endast trafikera ett spår på sträckan.Räkna med förseningar och inställda avgångar under den tid banarbetet pågår.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-03 17:05:32.205919
"Störningar i tågtrafikenSenast ändrad idag kl 16:51HELSINGBORG - KÄVLINGE - MALMÖFrån torsdagen den 31 augusti kl. 20.00 t.o.m måndagen den 4 september kl. 05.00 genomför Trafikverket ett banarbete mellan Landskrona och Kävlinge. Under arbetet så kan vi endast trafikera ett spår på sträckan.Räkna med förseningar och inställda avgångar under den tid banarbetet pågår.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-03 18:08:02.145667
"Störningar i tågtrafikenSenast ändrad idag kl 16:51HELSINGBORG - KÄVLINGE - MALMÖFrån torsdagen den 31 augusti kl. 20.00 t.o.m måndagen den 4 september kl. 05.00 genomför Trafikverket ett banarbete mellan Landskrona och Kävlinge. Under arbetet så kan vi endast trafikera ett spår på sträckan.Räkna med förseningar och inställda avgångar under den tid banarbetet pågår.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-03 19:04:33.910078
"Störningar i tågtrafikenSenast ändrad idag kl 16:51HELSINGBORG - KÄVLINGE - MALMÖFrån torsdagen den 31 augusti kl. 20.00 t.o.m måndagen den 4 september kl. 05.00 genomför Trafikverket ett banarbete mellan Landskrona och Kävlinge. Under arbetet så kan vi endast trafikera ett spår på sträckan.Räkna med förseningar och inställda avgångar under den tid banarbetet pågår.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-03 20:06:55.958091
"Störningar i tågtrafikenSenast ändrad idag kl 16:51HELSINGBORG - KÄVLINGE - MALMÖFrån torsdagen den 31 augusti kl. 20.00 t.o.m måndagen den 4 september kl. 05.00 genomför Trafikverket ett banarbete mellan Landskrona och Kävlinge. Under arbetet så kan vi endast trafikera ett spår på sträckan.Räkna med förseningar och inställda avgångar under den tid banarbetet pågår.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-03 21:05:26.385539
"Störningar i tågtrafikenSenast ändrad idag kl 16:51HELSINGBORG - KÄVLINGE - MALMÖFrån torsdagen den 31 augusti kl. 20.00 t.o.m måndagen den 4 september kl. 05.00 genomför Trafikverket ett banarbete mellan Landskrona och Kävlinge. Under arbetet så kan vi endast trafikera ett spår på sträckan.Räkna med förseningar och inställda avgångar under den tid banarbetet pågår.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-03 22:06:18.479296
"Störningar i tågtrafikenSenast ändrad idag kl 16:51HELSINGBORG - KÄVLINGE - MALMÖFrån torsdagen den 31 augusti kl. 20.00 t.o.m måndagen den 4 september kl. 05.00 genomför Trafikverket ett banarbete mellan Landskrona och Kävlinge. Under arbetet så kan vi endast trafikera ett spår på sträckan.Räkna med förseningar och inställda avgångar under den tid banarbetet pågår.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-03 23:06:31.784892
"Störningar i tågtrafikenSenast ändrad igår kl 16:51HELSINGBORG - KÄVLINGE - MALMÖFrån torsdagen den 31 augusti kl. 20.00 t.o.m måndagen den 4 september kl. 05.00 genomför Trafikverket ett banarbete mellan Landskrona och Kävlinge. Under arbetet så kan vi endast trafikera ett spår på sträckan.Räkna med förseningar och inställda avgångar under den tid banarbetet pågår.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-04 00:33:49.476429
"Störningar i tågtrafikenSenast ändrad igår kl 16:51HELSINGBORG - KÄVLINGE - MALMÖFrån torsdagen den 31 augusti kl. 20.00 t.o.m måndagen den 4 september kl. 05.00 genomför Trafikverket ett banarbete mellan Landskrona och Kävlinge. Under arbetet så kan vi endast trafikera ett spår på sträckan.Räkna med förseningar och inställda avgångar under den tid banarbetet pågår.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-04 01:41:25.185880
"Störningar i tågtrafikenSenast ändrad igår kl 16:51HELSINGBORG - KÄVLINGE - MALMÖFrån torsdagen den 31 augusti kl. 20.00 t.o.m måndagen den 4 september kl. 05.00 genomför Trafikverket ett banarbete mellan Landskrona och Kävlinge. Under arbetet så kan vi endast trafikera ett spår på sträckan.Räkna med förseningar och inställda avgångar under den tid banarbetet pågår.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-04 02:14:35.142632
"Störningar i tågtrafikenSenast ändrad igår kl 16:51HELSINGBORG - KÄVLINGE - MALMÖFrån torsdagen den 31 augusti kl. 20.00 t.o.m måndagen den 4 september kl. 05.00 genomför Trafikverket ett banarbete mellan Landskrona och Kävlinge. Under arbetet så kan vi endast trafikera ett spår på sträckan.Räkna med förseningar och inställda avgångar under den tid banarbetet pågår.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-04 03:07:59.027482
No warning,2023-09-04 04:08:51.661586
No warning,2023-09-04 05:07:06.799767
No warning,2023-09-04 06:09:56.616183
No warning,2023-09-04 07:07:20.514040
No warning,2023-09-04 08:10:00.943159
No warning,2023-09-04 09:08:00.064422
No warning,2023-09-04 10:08:04.377501
No warning,2023-09-04 11:06:24.293960
No warning,2023-09-04 12:13:36.107565
No warning,2023-09-04 13:10:00.173067
Tekniska problemSenast ändrad idag kl 15:57KUNDSERVICE TELEFONIJust nu har vi tekniska problem i våra system. Det går inte att ringa in till Kundservice. Kontakta oss istället i vår chatt på Facebook.Felsökning pågår.Visa merVisa mindre,2023-09-04 14:06:47.901916
No warning,2023-09-04 15:07:27.328304
No warning,2023-09-04 16:08:38.417793
No warning,2023-09-04 17:06:26.174931
No warning,2023-09-04 18:08:53.458249
No warning,2023-09-04 19:05:38.074640
No warning,2023-09-04 20:07:16.264357
No warning,2023-09-04 21:06:20.570567
No warning,2023-09-04 22:06:30.629715
No warning,2023-09-04 23:06:51.964933
No warning,2023-09-05 00:32:44.999861
No warning,2023-09-05 01:38:52.734718
No warning,2023-09-05 02:12:30.717713
No warning,2023-09-05 03:07:53.050769
No warning,2023-09-05 05:06:55.504475
No warning,2023-09-05 06:09:28.769578
No warning,2023-09-05 07:07:08.056394
No warning,2023-09-05 08:10:07.380150
No warning,2023-09-05 09:07:34.929962
No warning,2023-09-05 10:07:40.880946
"Störningar i tågtrafikenSenast ändrad idag kl 13:06ALVESTA – KRISTIANSTAD – HÄSSLEHOLM - MALMÖVi kör igen efter stopp i tågtrafiken genom Hässleholm. Räkna med följdförseningar och delinställda avgångar ett tag framöver.Orsaken var ett signalfel.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-05 11:06:05.897550
No warning,2023-09-05 12:13:19.479796
No warning,2023-09-05 13:10:06.909508
No warning,2023-09-05 14:07:01.601884
No warning,2023-09-05 15:07:34.381353
No warning,2023-09-05 16:09:17.676878
No warning,2023-09-05 17:06:49.276101
No warning,2023-09-05 18:08:57.197790
No warning,2023-09-05 19:05:46.143517
No warning,2023-09-05 20:07:44.880581
No warning,2023-09-05 21:06:32.081945
No warning,2023-09-05 22:06:38.392808
No warning,2023-09-05 23:07:03.138632
No warning,2023-09-06 00:33:15.897030
No warning,2023-09-06 01:40:17.024880
No warning,2023-09-06 02:13:52.639293
No warning,2023-09-06 03:07:47.564872
No warning,2023-09-06 04:08:56.797357
No warning,2023-09-06 05:07:10.226027
No warning,2023-09-06 06:09:54.657061
"Störningar i tågtrafikenSenast ändrad idag kl 09:04HELSINGBORG – LUND – HÄSSLEHOLM - MALMÖDet är stopp i tågtrafiken mellan Lund och Malmö. Inga tåg kan i nuläget köra på sträckan. Tekniker är på plats sedan klockan 09:00. Vi återkommer när mer information finns tillgänglig.Orsaken är en olyckshändelse.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-06 07:07:14.578023
"Störningar i tågtrafikenSenast ändrad idag kl 09:28HELSINGBORG – LUND – HÄSSLEHOLM - MALMÖVi kör igen efter stopp i tågtrafiken mellan Lund och Malmö. Räkna med förseningar och inställda tåg ett tag framöver.Orsaken var en olyckshändelse.För information om specifika avgångar,sök din resa.ALTERNATIVA RESVÄGARBussar ersätter tåg och kör i pendeltrafik på nedanstående sträckor.Lund – Malmö och omvänt (direkt)Första avgång från Lund cirka klockan 09:27Första avgång från Malmö cirka klockan 09:33Lund – Malmö och omvänt (via Pågatågens mellanstationer)För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Visa merVisa mindre",2023-09-06 08:10:02.333517
No warning,2023-09-06 09:07:23.605692
No warning,2023-09-06 10:07:34.260456
No warning,2023-09-06 11:06:24.476457
"Störningar i tågtrafikenSenast ändrad idag kl 14:04HELSINGBORG – HÄSSLEHOLMVi kör åter efter stopp i tågtrafiken mellan Helsingborg och Påarp. Räkna med förseningar ett tag framöver.Orsaken var ett tåg med fordonsfel som blockerade spår.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-06 12:13:44.238920
No warning,2023-09-06 13:10:34.585871
No warning,2023-09-06 14:07:07.494850
No warning,2023-09-06 15:11:08.997124
No warning,2023-09-06 16:09:28.773626
No warning,2023-09-06 17:06:32.417144
No warning,2023-09-06 18:09:07.556432
No warning,2023-09-06 19:05:55.710662
No warning,2023-09-06 20:07:39.713419
No warning,2023-09-06 21:06:36.159093
No warning,2023-09-06 22:06:34.597759
No warning,2023-09-06 23:06:49.515156
No warning,2023-09-07 00:32:38.156711
No warning,2023-09-07 01:40:33.117979
No warning,2023-09-07 02:13:39.171227
No warning,2023-09-07 03:07:50.973876
No warning,2023-09-07 04:08:55.192500
No warning,2023-09-07 05:07:04.136135
No warning,2023-09-07 06:09:34.484314
No warning,2023-09-07 07:07:05.674526
No warning,2023-09-07 08:09:55.802492
No warning,2023-09-07 09:07:36.561485
No warning,2023-09-07 10:07:33.371978
No warning,2023-09-07 11:07:01.404652
No warning,2023-09-07 12:13:24.776873
No warning,2023-09-07 13:09:39.430821
No warning,2023-09-07 14:06:56.089650
No warning,2023-09-07 15:07:29.811167
No warning,2023-09-07 16:09:25.806633
No warning,2023-09-07 17:06:33.804023
No warning,2023-09-07 18:09:05.907069
No warning,2023-09-07 19:05:40.869136
No warning,2023-09-07 20:07:35.931777
No warning,2023-09-07 21:06:26.024851
No warning,2023-09-07 22:06:51.901581
No warning,2023-09-07 23:07:35.369125
No warning,2023-09-08 00:32:48.981616
No warning,2023-09-08 01:41:04.258117
No warning,2023-09-08 02:14:18.419397
No warning,2023-09-08 03:07:41.732438
No warning,2023-09-08 04:08:43.029889
No warning,2023-09-08 05:07:04.327943
No warning,2023-09-08 06:09:50.232692
No warning,2023-09-08 07:06:58.697807
No warning,2023-09-08 08:09:09.751077
No warning,2023-09-08 09:07:21.080527
No warning,2023-09-08 10:07:34.271024
No warning,2023-09-08 11:06:10.377062
No warning,2023-09-08 12:12:55.668043
"Störningar i tågtrafikenSenast ändrad idag kl 14:22HELSINGBORG – PÅARPDet är stopp i tågtrafiken mellan Helsingborg och Påarp. Inga tåg kan i nuläget köra på sträckan. Vi återkommer när mer information finns tillgänglig.Orsaken är tåg med fordonsfel som blockerar spåret.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-08 13:09:10.464583
"Störningar i tågtrafikenSenast ändrad idag kl 16:05HELSINGBORG – PÅARPVi kör igen efter stopp i tågtrafiken mellan Helsingborg och Påarp. Räkna med förseningar och inställda tåg ett tag framöver.Orsaken var tåg med fordonsfel som blockera spåret.För information om specifika avgångar,sök din resa.FÖRSTA TÅG ATT KÖRAPågatågenFrån Påarp: Tåg 1873 mot Helsingborg med avgångstid klockan 15:57.Från Helsingborg: Tåg 1826 mot Påarpmed avgångstid klockan 16:16.Visa merVisa mindre",2023-09-08 14:06:41.243241
"Störningar i tågtrafikenSenast ändrad idag kl 16:05HELSINGBORG – PÅARPVi kör igen efter stopp i tågtrafiken mellan Helsingborg och Påarp. Räkna med förseningar och inställda tåg ett tag framöver.Orsaken var tåg med fordonsfel som blockera spåret.För information om specifika avgångar,sök din resa.FÖRSTA TÅG ATT KÖRAPågatågenFrån Påarp: Tåg 1873 mot Helsingborg med avgångstid klockan 15:57.Från Helsingborg: Tåg 1826 mot Påarpmed avgångstid klockan 16:16.Visa merVisa mindre",2023-09-08 15:06:03.439561
No warning,2023-09-08 16:09:00.779640
No warning,2023-09-08 17:06:34.812443
No warning,2023-09-08 18:09:02.139945
No warning,2023-09-08 19:05:40.322705
No warning,2023-09-08 20:07:35.092351
No warning,2023-09-08 21:06:17.474398
"Störningar i tågtrafikenSenast ändrad idag kl 23:56MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp på lördag 9 september klockan 18:00-22:00 och söndag 10 september klockan 08:00-18:00. Det kommer att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg. Information om vilka Öresundståg som påverkas får vi imorgon förmiddag.För information om specifika Pågatåg,sök din resa.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.Visa merVisa mindre",2023-09-08 22:06:41.411994
"Störningar i tågtrafikenSenast ändrad den 2023-09-09 klockan 00:22MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp på lördag 9 september klockan 18:00-22:00 och söndag 10 september klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg.PÅGATÅGRedan nu kan man söka information om sin avgång med Pågatågen på hemsidan och i appen.ÖRESUNDSTÅGInformation om vilka Öresundståg som påverkas får vi först under lördag förmiddag.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-08 23:06:54.739538
"Störningar i tågtrafikenSenast ändrad idag kl 00:22MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp på lördag 9 september klockan 18:00-22:00 och söndag 10 september klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg.PÅGATÅGRedan nu kan man söka information om sin avgång med Pågatågen på hemsidan och i appen.ÖRESUNDSTÅGInformation om vilka Öresundståg som påverkas får vi först under lördag förmiddag.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-09 00:32:08.282523
"Störningar i tågtrafikenSenast ändrad idag kl 00:22MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp på lördag 9 september klockan 18:00-22:00 och söndag 10 september klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg.PÅGATÅGRedan nu kan man söka information om sin avgång med Pågatågen på hemsidan och i appen.ÖRESUNDSTÅGInformation om vilka Öresundståg som påverkas får vi först under lördag förmiddag.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-09 01:37:47.047221
"Störningar i tågtrafikenSenast ändrad idag kl 00:22MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp på lördag 9 september klockan 18:00-22:00 och söndag 10 september klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg.PÅGATÅGRedan nu kan man söka information om sin avgång med Pågatågen på hemsidan och i appen.ÖRESUNDSTÅGInformation om vilka Öresundståg som påverkas får vi först under lördag förmiddag.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-09 02:11:02.405742
"Störningar i tågtrafikenSenast ändrad idag kl 00:22MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp på lördag 9 september klockan 18:00-22:00 och söndag 10 september klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg.PÅGATÅGRedan nu kan man söka information om sin avgång med Pågatågen på hemsidan och i appen.ÖRESUNDSTÅGInformation om vilka Öresundståg som påverkas får vi först under lördag förmiddag.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-09 03:07:31.741134
"Störningar i tågtrafikenSenast ändrad idag kl 00:22MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp på lördag 9 september klockan 18:00-22:00 och söndag 10 september klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg.PÅGATÅGRedan nu kan man söka information om sin avgång med Pågatågen på hemsidan och i appen.ÖRESUNDSTÅGInformation om vilka Öresundståg som påverkas får vi först under lördag förmiddag.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-09 04:08:29.138341
"Störningar i tågtrafikenSenast ändrad idag kl 06:16MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp idag klockan 18:00-22:00 och imorgon klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg mellan Malmö och Lund.PÅGATÅGRedan nu kan man söka information om sin avgång med Pågatågen på hemsidan och i appen.ÖRESUNDSTÅGInformation om vilka Öresundståg som påverkas får vi under förmiddagen idag.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-09 05:06:27.605184
"Störningar i tågtrafikenSenast ändrad idag kl 07:26MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp idag klockan 18:00-22:00 och imorgon klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg mellan Malmö och Lund.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-09 06:08:29.729327
"Störningar i tågtrafikenSenast ändrad idag kl 07:26MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp idag klockan 18:00-22:00 och imorgon klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg mellan Malmö och Lund.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-09 07:06:10.923242
"Störningar i tågtrafikenSenast ändrad idag kl 07:26MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp idag klockan 18:00-22:00 och imorgon klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg mellan Malmö och Lund.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-09 08:08:35.216823
"Störningar i tågtrafikenSenast ändrad idag kl 07:26MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp idag klockan 18:00-22:00 och imorgon klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg mellan Malmö och Lund.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-09 09:06:26.616398
"Störningar i tågtrafikenSenast ändrad idag kl 07:26MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp idag klockan 18:00-22:00 och imorgon klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg mellan Malmö och Lund.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-09 10:06:23.471268
"Störningar i tågtrafikenSenast ändrad idag kl 07:26MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp idag klockan 18:00-22:00 och imorgon klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg mellan Malmö och Lund.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-09 11:04:59.773393
"Störningar i tågtrafikenSenast ändrad idag kl 07:26MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp idag klockan 18:00-22:00 och imorgon klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg mellan Malmö och Lund.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-09 12:11:20.117682
"Störningar i tågtrafikenSenast ändrad idag kl 07:26MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp idag klockan 18:00-22:00 och imorgon klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg mellan Malmö och Lund.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-09 13:06:43.971979
"Störningar i tågtrafikenSenast ändrad idag kl 07:26MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp idag klockan 18:00-22:00 och imorgon klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg mellan Malmö och Lund.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-09 14:05:33.871064
"Störningar i tågtrafikenSenast ändrad idag kl 07:26MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp idag klockan 18:00-22:00 och imorgon klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg mellan Malmö och Lund.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-09 15:06:15.557038
"Störningar i tågtrafikenSenast ändrad idag kl 07:26MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp idag klockan 18:00-22:00 och imorgon klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg mellan Malmö och Lund.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-09 16:07:46.914172
"Störningar i tågtrafikenSenast ändrad idag kl 07:26MALMÖ - LUNDTrafikverket utför ett akut banarbete mellan Arlöv och Åkarp idag klockan 18:00-22:00 och imorgon klockan 08:00-18:00. Under tiden för banarbetet kommer det att vara enkelspårsdrift på den berörda sträckan.Detta innebär förseningar, spårändringar och vissa inställda avgångar för både Pågatågen och Öresundståg mellan Malmö och Lund.ALTERNATIVA RESVÄGARVi återkommer med information om eventuell ersättningstrafik.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-09-09 17:05:39.083241
No warning,2023-09-09 18:07:57.727844
No warning,2023-09-09 19:04:43.276598
